Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
GaúchaZH,2584812,2017-11-05 14:40:00 BRST,Link,2646,1763,300,292,110,3484,46,489,0,,0,0,0,https://www.facebook.com/gauchazh/posts/10151067007384956,Deputada estadual foi lançada pelo partido neste domingo #ExclusivoGZH,https://gauchazh.clicrbs.com.br/colunistas/rosane-de-oliveira/noticia/2017/11/manuela-d-avila-e-escolhida-pre-candidata-a-presidencia-da-republica-pelo-pc-do-b-cj9mydq9802xt01pg6gch5zjt.html,,Manuela D'Ávila é escolhida pré-candidata à Presidência da República pelo PC do B,,,,21.78997613365155
UOL Notícias,4869372,2017-11-05 14:30:00 BRST,Link,1436,572,203,259,29,831,10,84,0,,0,0,0,https://www.facebook.com/UOLNoticias/posts/2155406467807491,"Ao 36 anos, deputada estadual no RS também já foi deputada federal e vereadora em Porto Alegre https://goo.gl/rEj8YV:=:https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/11/05/pcdob-lanca-manuela-davila-a-presidencia-em-2018.htm?utm_source=facebook.com&utm_medium=social&utm_campaign=fb-noticias&utm_content=geral",https://goo.gl/rEj8YV,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/11/05/pcdob-lanca-manuela-davila-a-presidencia-em-2018.htm?utm_source=facebook.com&utm_medium=social&utm_campaign=fb-noticias&utm_content=geral,PCdoB lança candidatura de Manuela D'Ávila à Presidência em 2018,...,,,3.0653536257833482
Deputado Chico Lopes,95588,2017-11-05 14:12:55 BRST,Link,167,19,0,12,3,4,0,0,0,,0,0,0,https://www.facebook.com/depchicolopes/posts/1583513448396120,"Estamos juntos, Manuela D'Ávila!",http://www.vermelho.org.br/noticia/303965-1,,Luciana Santos,Vai ter candidatura à presidência sim e será Manuela D'Ávila.,,,-1.0975609756097562
Luciana Santos,106523,2017-11-05 14:12:10 BRST,Link,444,72,55,46,4,3,9,13,0,,0,0,0,https://www.facebook.com/deputadalucianaoficial/posts/1469509073156052,Vai ter candidatura à presidência sim e será Manuela D'Ávila.,http://www.vermelho.org.br/noticia/303965-1,,PCdoB lança pré-candidatura de Manuela à presidência da República - Portal Vermelho,"Em nota à imprensa divulgada neste domingo (5), o Partido Comunista do Brasil (PCdoB) informa que a deputada estadual Manuela D’Avila será a pré-candidata do partido à presidência da República.",,,7.783132530120482
Brasil 247,890446,2017-11-05 14:00:57 BRST,Photo,931,447,125,98,21,38,23,90,0,,0,0,0,https://www.facebook.com/Brasil247/posts/1798207600232239,"PCdoB não fecha com Lula e lança Manuela à presidência http://bit.ly/2AaErTW:=:https://www.brasil247.com/pt/247/poder/325830/PCdoB-n%C3%A3o-fecha-com-Lula-e-lan%C3%A7a-Manuela-D'%C3%81vila-%C3%A0-presid%C3%AAncia-em-2018.htm O PCdoB, que apoiou o PT em praticamente todas as eleições presidenciais desde a redemocratização, decidiu lançar candidatura própria à presidência da República, em 2018; o nome escolhido é o da deputada estadual Manuela D'Ávila, a mais votada do Rio Grande do Sul; ""Trata-se de uma pré-candidatura que tem como algumas de suas linhas programáticas mais gerais a retomada do crescimento econômico e da industrialização; a defesa e ampliação dos direitos do povo, tão atacados pelo atual governo; a reforma do Estado, de forma a torna-lo mais democrático e capaz de induzir o desenvolvimento com distribuição de renda e valorização do trabalho"", aponta a nota do PCdoB",https://www.facebook.com/Brasil247/photos/a.249276275125387.79639.167637636622585/1798207153565617/?type=3,,,,,,3.8293736501079914
Orlando Silva,33796,2017-11-05 13:37:05 BRST,Status,47,14,4,7,0,0,0,0,0,,0,0,0,https://www.facebook.com/orlandosilvasp/posts/1644238505638034,"A direção nacional do PCdoB - Partido Comunista do Brasil apresentou a candidatura de Manuela D'Ávila à presidência da República. Manu é jovem, com importante experiência política. Militante da luta popular, foi dirigente da UNE - União Nacional dos Estudantes. No parlamento, foi vereadora, deputada federal e deputada estadual, Sempre a mais votada nas eleições! Com grande capacidade política e intelectual, defenderá o programa do #PCdoB, que luta pelo desenvolvimento do país, defesa da soberania nacional, dos direitos sociais e da democracia. Parabéns, #PCdoB! À luta Manu! Vamos juntos até a vitória!",,,,,,,1.7142857142857142
O Cafezinho,459627,2017-11-05 13:34:07 BRST,Link,202,53,19,13,5,5,1,2,0,,0,0,0,https://www.facebook.com/OCafezinho/posts/1620841364605657,"(Foto: Caroline Ferraz/Sul21) O Cafezinho reproduz email que acabou de receber da assessoria da presidenta nacional do PCdoB, Luciana Santos. Nota à Imprensa 1. O Partido Comunista do Brasil decidiu na data de hoje lançar a pré-candidatura de Manuela d’Ávila à presidência da República. 2. Trata-se de uma pré-candidatura que tem como algumas",https://ocafezinho.com/2017/11/05/pcdob-decide-lancar-manuela-davila-como-pre-candidata-presidencia-da-republica/,,PCdoB decide lançar Manuela D'Ávila como pré-candidata a presidência da república - O Cafezinho,"(Foto: Caroline Ferraz/Sul21) O Cafezinho reproduz email que acabou de receber da assessoria da presidenta nacional do PCdoB, Luciana Santos. Nota à Imprensa 1. O Partido Comunista do Brasil decidiu na data de hoje lançar a pré-candidatura de Manuela d’Ávila à presidência da República. 2. Trata-se d...",,,-1.3533333333333333
Jornalistas Livres,895347,2017-11-05 13:31:46 BRST,Link,1921,244,154,289,36,95,10,17,0,,0,0,0,https://www.facebook.com/jornalistaslivres/posts/630186503771897,PCdoB lança Manuela D’Ávila como pré-candidata à presidência. O partido não tem candidatura própria desde 1989.,https://jornalistaslivres.org/2017/11/pcdob-lanca-manuela-davila-como-pre-candidata-a-presidencia-2/,,PCdoB lança Manuela D'Ávila como pré-candidata à presidência. | Jornalistas Livres,Partido não tem candidatura própria desde 1989,,,9.537931034482758
Sul Vinte Um,122024,2017-11-05 13:13:45 BRST,Link,660,71,34,52,17,44,3,3,0,,0,0,0,https://www.facebook.com/Jornal.Sul21/posts/1788198554540976,PCdoB fez anúncio sobre Manuela D'Ávila no início da tarde,https://www.sul21.com.br/jornal/pcdob-anuncia-que-manuela-davila-sera-pre-candidata-do-partido-presidencia/,,PCdoB anuncia que Manuela D'Avila será pré-candidata do partido à presidência - Sul21,"Da Redação A direção nacional do PCdoB anunciou no início da tarde deste domingo (5), por meio de comunicado à imprensa, que a deputada estadual gaúcha Manuela D’Ávila será pré-candidato do partido para a disputa da presidência da República em 2018. A deputada já havia falado sobre esta possibilidad...",,,8.666666666666666
O Tempo,516115,2017-11-05 13:11:01 BRST,Link,310,98,28,33,3,158,1,15,0,,0,0,0,https://www.facebook.com/portalotempo/posts/1562534637162410,É a primeira vez desde a redemocratização que o partido lança um nome na disputa pelo Palácio do Planalto,http://www.otempo.com.br/capa/pol%C3%ADtica/pcdob-lan%C3%A7a-manuela-d-%C3%A1vila-%C3%A0-presid%C3%AAncia-em-2018-1.1539160,,PCdoB lança Manuela D'Ávila à Presidência em 2018,,,,4.141025641025641
Revista Fórum,702700,2017-11-05 13:01:53 BRST,Link,1118,107,110,222,40,15,4,18,0,,0,0,0,https://www.facebook.com/forumrevista/posts/1732920493406775,"Anúncio da candidatura da deputada estadual gaúcha foi feito neste domingo (5) pela presidenta do PCdoB, Luciana Santos.",https://www.revistaforum.com.br/2017/11/05/pcdob-lanca-manuela-davila-como-pre-candidata-presidencia-em-2018/,,PCdoB lança Manuela d'Ávila como pré-candidata à presidência em 2018 - Portal Fórum,"Anúncio da candidatura da deputada estadual gaúcha foi feito neste domingo (5) pela presidenta do PCdoB, Luciana Santos Por Redação* Mulher, feminista e de esquerda, a deputada estadual Manuela d’Ávila será candidata à presidência da República pelo Partido Comunista do Brasil (PCdoB). O anúncio foi…",,,3.521551724137931
Folha Política,1779877,2017-11-05 13:00:16 BRST,Link,212,645,256,9,11,363,12,138,0,,0,0,0,https://www.facebook.com/FolhaPolitica/posts/884302775063692,"Manuela D Ávila, 36 anos, foi deputada federal pelo Rio Grande do Sul e dirigente da União Nacional dos Estudantes (UNE).",http://www.politicanarede.com/2017/11/pcdob-lanca-manuela-davila-presidencia.html,,PCdoB lança Manuela D'Ávila à Presidência em 2018,"Imagem: Reprodução / Facebook O PCdoB lançou nesse domingo, 5, a candidatura da deputada estadual gaúcha Manuela D'Ávila (RS) à Presidê...",,,-1.1859052247873634
Rubens Pereira Jr,37406,2017-11-05 12:58:35 BRST,Link,236,68,14,22,1,10,0,3,0,,0,0,0,https://www.facebook.com/rubenspereirajr65/posts/1641651352576018,O PCdoB - Partido Comunista do Brasil decide lançar a pré-candidatura à presidente de Manuela D'Ávila! Avante. 👏🏾👏🏾👏🏾,http://www.vermelho.org.br/noticia/303965-1#.Wf8mv-Tq-Ms.whatsapp,,PCdoB lança pré-candidatura de Manuela à presidência da República - Portal Vermelho,"Em comunicado à imprensa divulgadao neste domingo (5), a presidenta nacional do Partido Comunista do Brasil (PCdoB), Luciana Santos, informa que a deputada estadual Manuela D’Avila será a pré-candidata do partido à presidência da República.",,,3.189189189189189
